0.000458,0.081026,0.008534,0.000000,0.051911,0.026996,0.034415,0.045411,0.041337,0.003638,0.044389,0.056758,0.071793,0.045176,0.059796,0.006861,0.000000,0.158480,0.000013,0.038384,0.228288,0.027801,0.029035,0.272178,0.001688,0.006625,0.000044,0.024730,0.000001,0.261156,0.392722,0.000700,0.003115,0.000000,0.038347,0.000007,0.029547,0.000214,0.000000,0.076153,0.009575,0.004891,0.010263,0.016419,1.000000,0.237493,0.001408,0.309499,0.106809,0.409265,0.003150,0.000002,0.166721,0.002605,0.351438,0.039738,0.085802,0.003744,0.006973,0.000047,0.149695,0.001150,0.376824,0.269333,0.013176,0.353699,0.148447,1.000000,0.000004,0.493962,0.059060,0.211959,0.002941,0.252310,0.157539,1.000000,0.377790,0.036953,0.259581,0.000039,0.020760,1.000000,0.003091,0.171343,0.105418,0.270142,0.023213,0.058548,0.000876,0.075998,0.000153,0.229993,0.061182,0.000000,0.109098,0.444470,0.000144,0.065411,0.133769,0.109468,0.000000
0.000192,0.006566,0.092948,0.000000,0.207564,0.183573,0.219275,0.163269,0.117217,0.032314,0.364522,0.272171,0.235265,0.321703,0.002402,0.000448,0.000000,0.116399,0.000214,0.178009,0.017335,0.001576,0.188903,0.121275,0.000133,0.008359,0.000073,0.154754,0.000000,0.044406,0.029921,0.000546,0.000197,0.001821,0.400810,0.000004,0.002107,0.000089,0.000001,0.003840,0.045689,0.048806,0.000390,0.008936,0.053389,0.239910,0.002139,0.005210,0.147954,0.635110,0.012205,0.000005,0.024933,0.000255,0.575571,0.063506,0.001912,0.016921,0.026859,0.000098,0.137066,0.001210,0.293483,0.615409,0.000496,0.434230,0.222676,0.047935,0.000002,0.682465,0.288243,0.008122,0.003763,0.595312,0.013815,0.065732,0.636827,0.001348,0.478461,0.000051,0.042576,0.056025,0.025708,0.399896,0.001996,0.589470,0.015015,0.004080,0.000719,0.082785,0.000427,0.216554,0.030434,0.000000,0.130142,0.352281,0.000515,0.044864,0.042828,0.067690,0.000000
0.000058,0.000700,0.132376,0.000000,0.316995,0.248442,0.438850,0.250060,0.348741,0.037116,0.671143,0.715571,0.728712,0.468532,0.000309,0.000012,0.000000,0.310365,0.000004,0.795263,0.000007,0.000330,0.634298,0.089230,0.000006,0.030411,0.001710,0.826331,0.000000,0.002455,0.000015,0.768972,0.000024,0.000000,0.658304,0.000001,0.000180,0.000091,0.000133,0.000971,0.000063,0.000000,0.000188,0.023329,0.009594,0.101698,0.567964,0.000507,0.175453,0.080993,0.005252,0.000012,0.010080,0.000000,0.184309,0.094950,0.000187,0.036993,0.000164,0.000078,0.000525,0.001714,0.002658,0.077446,0.000930,0.079528,0.097083,0.056700,0.000024,0.178054,0.400137,0.000569,0.000038,0.006761,0.000981,0.038856,0.067823,0.000102,0.624000,0.000000,0.015852,0.109023,0.000056,0.009327,0.000548,0.118834,0.049125,0.000500,0.000563,0.029191,0.001085,0.081065,0.004330,0.000000,0.039358,0.165552,0.000175,0.085262,0.004381,0.472322,1.000000
0.000024,0.004280,0.104656,0.000000,0.457513,0.349273,0.648336,0.371923,0.552148,0.014644,0.934767,0.745171,0.832501,0.699275,0.000787,0.005793,0.000001,0.209221,0.000025,0.595802,0.013701,0.001090,0.799905,0.071725,0.000242,0.047511,0.001513,0.587550,0.000000,0.019846,0.025063,0.454658,0.000056,0.000000,0.833050,0.000001,0.003551,0.000055,0.000356,0.006752,0.001209,0.002639,0.000426,0.094506,0.005345,0.141738,0.255443,0.006873,0.219010,0.090239,0.002015,0.000017,0.022437,0.005081,0.136131,0.100986,0.001318,0.128387,0.001760,0.000072,0.007191,0.007314,0.013209,0.150754,0.000400,0.123466,0.098886,0.047483,0.000011,0.242300,0.635610,0.007265,0.000111,0.048842,0.008442,0.034986,0.092431,0.001096,0.282011,0.000030,0.335049,0.078784,0.019666,0.015547,0.000469,0.160328,0.344828,0.002171,0.000771,0.034676,0.002463,0.145474,0.055248,0.000000,0.052004,0.201548,0.000063,0.124703,0.051200,0.424509,1.000000
0.000065,0.003572,0.122522,0.000000,0.354970,0.193558,0.471732,0.301780,0.324527,0.030703,0.682378,0.653475,0.647854,0.418164,0.000121,0.005101,0.000000,0.152300,0.000009,0.664150,0.010263,0.000640,0.636473,0.037057,0.003009,0.029278,0.002015,0.847312,0.000020,0.030351,0.006926,0.593677,0.000097,0.000000,0.566949,0.000002,0.001265,0.000110,0.000223,0.003528,0.000209,0.000428,0.000354,0.114361,0.001715,0.209382,0.536663,0.012265,0.295804,0.011038,0.001753,0.000022,0.063007,0.013265,0.026998,0.051775,0.000670,0.464574,0.000919,0.000121,0.024488,0.008759,0.017331,0.180021,0.000371,0.222960,0.073357,0.028684,0.000006,0.200355,0.427925,0.006152,0.000261,0.110923,0.008884,0.029879,0.130220,0.000671,0.166150,0.000025,0.341964,0.051860,0.047341,0.033679,0.004075,0.026023,0.282155,0.001456,0.000635,0.026561,0.001675,0.214786,0.037702,0.000000,0.054162,0.266060,0.000397,0.041381,0.043442,0.313223,1.000000
0.000065,0.000340,0.091719,0.000000,0.200503,0.176507,0.303217,0.239632,0.239029,0.021236,0.411248,0.354205,0.366684,0.294254,0.000272,0.000005,0.000000,0.766215,0.000002,0.491305,0.000027,0.000120,0.470044,0.118067,0.000007,0.026702,0.000739,0.525620,0.000000,0.000988,0.000048,0.451899,0.000010,0.000000,0.558947,0.000005,0.000174,0.000129,0.000099,0.000419,0.000165,0.000000,0.000000,0.037613,0.009372,0.175299,0.112793,0.000592,0.212589,0.290751,0.027037,0.000038,0.009259,0.000032,0.479023,0.179476,0.000145,0.024662,0.000723,0.000177,0.004054,0.005116,0.012398,0.195143,0.003331,0.153594,0.177354,0.063376,0.000007,0.311513,0.306370,0.000374,0.000012,0.012631,0.000993,0.051245,0.117906,0.000072,0.302977,0.000000,0.075811,0.129928,0.000801,0.007130,0.000000,0.305318,0.115287,0.000194,0.001165,0.047348,0.001290,0.144339,0.000479,0.000000,0.043669,0.230192,0.000163,0.084727,0.001011,0.505917,1.000000
0.000153,0.014565,0.019334,0.000000,0.090814,0.059366,0.094227,0.079546,0.054570,0.006311,0.117287,0.089622,0.100959,0.088084,0.007421,0.000317,0.000001,0.081047,0.000086,0.142395,0.722209,0.003399,0.064874,0.158579,0.001213,0.010234,0.000999,0.096286,0.000003,0.106202,0.852004,0.016146,0.000833,0.000000,0.059695,0.000005,0.007403,0.000154,0.000002,0.025237,0.000035,0.034060,0.001277,0.069555,0.042973,0.232266,0.062929,0.038788,0.086709,0.270308,0.114848,0.000067,0.035645,0.000721,0.208378,0.066812,0.004639,0.036263,0.026054,0.000322,0.485195,0.010807,0.391028,0.523459,0.007189,0.257483,0.353407,0.063416,0.000002,0.481055,0.142043,0.060534,0.002027,0.367620,0.021532,0.060572,0.230446,0.003746,0.154723,0.000028,0.056021,0.216659,0.023329,0.084222,0.048272,0.182966,0.016681,0.010101,0.003070,0.096550,0.000203,0.225812,0.296097,0.000000,0.207345,0.315772,0.000156,0.055376,0.067262,0.160943,0.000000
0.000028,0.026994,0.030700,0.000001,0.173409,0.154879,0.273318,0.125225,0.193054,0.011541,0.366516,0.311966,0.301800,0.264729,0.000849,0.189574,0.000001,0.082190,0.000009,0.113425,0.011859,0.006611,0.503637,0.062334,0.003348,0.681555,0.002102,0.195721,0.000015,0.274206,0.006222,0.170606,0.000883,0.000002,0.328443,0.000001,0.013668,0.000027,0.000036,0.020829,0.000211,0.000200,0.001492,0.125598,0.002704,0.176330,0.248392,0.042900,0.149243,0.013159,0.004735,0.000002,0.158671,0.073693,0.024409,0.060066,0.004633,0.091433,0.005704,0.000194,0.116554,0.031870,0.018481,0.197933,0.000519,0.227578,0.092739,0.031540,0.000008,0.240148,0.255254,0.030755,0.001803,0.118527,0.051895,0.031790,0.156167,0.004291,0.097472,0.000074,0.123990,0.061351,0.098225,0.032061,0.380463,0.030285,0.039077,0.014878,0.000900,0.054159,0.000631,0.194688,0.437884,0.000000,0.004190,0.228495,0.000137,0.040104,0.268254,0.286028,1.000000
0.000256,0.149299,0.107459,0.000000,0.221033,0.287524,0.164571,0.148063,0.164589,0.032351,0.110715,0.187099,0.102421,0.273647,0.113373,0.000002,0.000008,0.215760,0.003213,0.057992,0.000232,0.020408,0.097965,0.339855,0.001728,0.002827,0.000031,0.055136,0.000021,0.412684,0.000196,0.001964,0.015104,0.000000,0.208011,0.000014,0.013835,0.000279,0.000000,0.310758,0.000003,0.000000,0.010668,0.105042,0.397141,0.605976,0.056818,0.001764,0.413873,0.149677,0.008300,0.000013,0.036755,0.000019,0.120037,0.365403,0.028225,0.013089,0.000052,0.000478,0.173477,0.050658,0.064142,0.717164,0.005037,0.720616,0.622357,0.335277,0.000095,0.862248,0.270224,0.090595,0.006162,0.075679,0.254675,0.359275,0.708941,0.023588,0.130272,0.000071,0.015849,0.314218,0.303349,0.006964,0.000012,0.117358,0.027342,0.085015,0.001355,0.101527,0.001074,0.220662,0.059548,0.000003,0.004882,0.712304,0.000089,0.027688,0.114299,0.064301,0.000000
0.000020,0.001198,0.109968,0.000000,0.301833,0.209371,0.498996,0.258984,0.397856,0.032679,0.677737,0.732365,0.698767,0.446572,0.000298,0.000000,0.000000,0.298007,0.000000,0.745355,0.000000,0.000231,0.684569,0.063204,0.000020,0.039032,0.005079,0.751523,0.000000,0.000438,0.000014,0.865471,0.000008,0.000000,0.599700,0.000003,0.000665,0.000121,0.000090,0.000562,0.000053,0.000010,0.000136,0.030614,0.009249,0.115514,0.057305,0.000120,0.195443,0.014825,0.002687,0.000034,0.005269,0.000000,0.048854,0.121190,0.000084,0.043988,0.000350,0.000027,0.000049,0.006785,0.002829,0.136934,0.001938,0.094524,0.167569,0.037487,0.000005,0.243185,0.467540,0.011812,0.000019,0.011551,0.002370,0.032354,0.050769,0.000143,0.408346,0.000033,0.176112,0.131739,0.000059,0.010290,0.000000,0.052026,0.234287,0.000228,0.000861,0.034566,0.001536,0.098666,0.000205,0.000000,0.035549,0.177132,0.000262,0.102264,0.009518,0.661912,1.000000
0.000097,0.010789,0.114747,0.000000,0.395311,0.240309,0.340549,0.247764,0.427986,0.038342,0.573710,0.453469,0.568936,0.426369,0.003053,0.000581,0.000000,0.331198,0.000043,0.742197,0.010484,0.001280,0.321865,0.232139,0.010451,0.064620,0.000415,0.349322,0.000064,0.117815,0.012148,0.240643,0.000126,0.000000,0.411999,0.000001,0.001964,0.000074,0.000085,0.013466,0.000088,0.004371,0.000219,0.238952,0.013576,0.302595,0.476442,0.110405,0.395664,0.039027,0.011069,0.000045,0.033294,0.001524,0.042943,0.239266,0.000212,0.014148,0.003734,0.000114,0.098851,0.027890,0.079784,0.401444,0.003950,0.314162,0.249597,0.095851,0.000040,0.466376,0.499723,0.020249,0.000590,0.064543,0.008245,0.103190,0.360124,0.001553,0.127890,0.000014,0.413029,0.291899,0.297246,0.014732,0.000971,0.077063,0.805066,0.005306,0.002071,0.162978,0.002705,0.378992,0.018161,0.000000,0.360928,0.553995,0.000107,0.048005,0.038092,0.371036,1.000000
0.000182,0.016956,0.033262,0.000000,0.146440,0.152932,0.190394,0.050377,0.115503,0.015587,0.243169,0.315088,0.134728,0.182488,0.024071,0.000305,0.000000,0.111830,0.000192,0.076105,0.002689,0.003182,0.278703,0.139074,0.000002,0.000000,0.001646,0.115680,0.000000,0.011423,0.002423,0.000085,0.003175,0.000000,0.304770,0.000006,0.006110,0.000163,0.000000,0.009640,0.000140,0.060247,0.001331,0.001726,0.038811,0.076725,0.000171,0.000000,0.031063,0.202213,0.001588,0.000001,0.006828,0.000134,0.208026,0.022587,0.002933,0.059509,0.033812,0.000454,0.078233,0.000033,0.160259,0.594115,0.000989,0.215243,0.296400,0.034524,0.000000,0.364116,0.227927,0.015796,0.002007,0.209887,0.116741,0.026906,0.232658,0.001318,0.245329,0.000125,0.007856,0.112576,0.000000,0.261984,0.005558,0.235149,0.010333,0.016377,0.000630,0.218007,0.000254,0.086617,0.002861,0.000000,0.096571,0.215339,0.000378,0.019571,0.010182,0.042806,0.000000
0.000171,0.001827,0.078436,0.000000,0.193244,0.091526,0.160028,0.116698,0.069823,0.033458,0.195903,0.134760,0.251175,0.150874,0.000160,0.046580,0.000000,0.070878,0.000083,0.144307,0.870590,0.000266,0.163195,0.138684,0.000080,0.007511,0.002024,0.142810,0.000003,0.017007,0.243371,0.000109,0.000013,0.000009,0.116727,0.000003,0.000387,0.000393,0.000001,0.003180,0.000025,0.029852,0.000076,0.154472,0.007425,0.184725,0.007366,0.074726,0.195424,0.271902,0.000192,0.000038,0.289644,0.000514,0.113448,0.062414,0.000230,0.028476,0.018275,0.000307,0.427899,0.015682,0.132900,0.333039,0.000521,0.445944,0.227632,0.048836,0.000000,0.266319,0.154845,0.004612,0.002429,0.850691,0.002827,0.105168,0.289220,0.000186,0.212646,0.000009,0.007718,0.055363,0.014980,0.322969,0.223983,0.156893,0.013007,0.000568,0.003155,0.049280,0.000642,0.344473,0.013536,0.000000,0.306559,0.466806,0.000015,0.008905,0.007210,0.040055,0.000000
0.000015,0.063635,0.066996,0.000011,0.153653,0.095933,0.176159,0.087781,0.143635,0.010429,0.232391,0.184621,0.189106,0.184246,0.000349,0.007091,0.000049,0.050251,0.000005,0.177792,0.008707,0.013521,0.240592,0.049304,0.000997,0.061288,0.002184,0.196461,0.000170,0.562234,0.014998,0.065511,0.001702,0.000006,0.213247,0.000002,0.016907,0.000046,0.000206,0.067060,0.005354,0.006614,0.002968,0.084265,0.001504,0.362391,0.024900,0.023556,0.267481,0.024561,0.003371,0.000023,0.086543,0.004988,0.064902,0.041847,0.016766,0.016857,0.003013,0.000242,0.069220,0.015666,0.045439,0.298159,0.000610,0.645304,0.054942,0.029715,0.000005,0.263294,0.169402,0.014214,0.000749,0.201493,0.116522,0.033058,0.306773,0.030363,0.030065,0.000042,0.481893,0.094844,0.045231,0.080032,0.001438,0.041012,0.073588,0.037381,0.000925,0.013619,0.000359,0.558227,0.923573,0.000000,0.107198,0.509923,0.000150,0.023428,0.889412,0.207436,1.000000
0.000018,0.030153,0.059152,0.000000,0.150838,0.101003,0.232054,0.134601,0.136223,0.012275,0.265172,0.357797,0.307143,0.181106,0.005878,0.017292,0.000000,0.181568,0.000006,0.522079,0.015803,0.008100,0.296165,0.099691,0.002733,0.047152,0.001466,0.506912,0.000000,0.188042,0.021530,0.221500,0.001036,0.000000,0.241915,0.000004,0.011365,0.000011,0.000020,0.018271,0.000082,0.000594,0.000943,0.149283,0.141139,0.201617,0.238123,0.065482,0.266111,0.030704,0.003350,0.000007,0.068366,0.017964,0.058032,0.085255,0.005722,0.003696,0.001310,0.000171,0.069454,0.047200,0.032657,0.194457,0.003128,0.249205,0.144671,0.124034,0.000015,0.352881,0.245122,0.034802,0.000672,0.180020,0.044948,0.073575,0.124974,0.004521,0.162715,0.000020,0.155103,0.225528,0.078900,0.050351,0.002262,0.063979,0.237384,0.016013,0.000931,0.035168,0.377454,0.207915,0.311694,0.000000,0.120141,0.272805,0.000160,0.071469,0.387073,0.494833,1.000000
0.000067,0.014913,0.027495,0.000000,0.205956,0.110833,0.129743,0.119950,0.090516,0.004120,0.168968,0.114739,0.189841,0.139949,0.004651,0.040498,0.000000,0.043168,0.000004,0.160288,0.006030,0.002733,0.178636,0.067206,0.000742,0.014542,0.002243,0.178343,0.000169,0.107447,0.004363,0.009608,0.000273,0.000000,0.187690,0.000002,0.006893,0.000450,0.004363,0.018006,0.000542,0.122049,0.001008,0.282747,0.002920,0.240305,0.045509,1.000000,0.109795,0.127442,0.007702,0.000001,0.709752,0.008877,0.129102,0.024584,0.002325,0.009884,0.006255,0.000405,0.198398,0.015093,0.141818,0.314252,0.001157,0.327909,0.185766,0.024933,0.000004,0.245310,0.144854,0.032239,0.002257,0.897261,0.039049,0.036840,0.170205,0.002279,0.106782,0.000050,0.097344,0.083303,0.032980,0.240818,0.006668,0.098604,0.088379,0.014209,0.000817,0.035060,0.000179,0.236803,0.090728,0.000000,0.178195,0.414211,0.000196,0.024190,0.093625,0.166264,0.000000
0.000302,0.017932,0.096613,0.000000,0.079947,0.074493,0.099706,0.182893,0.065835,0.019189,0.117066,0.159572,0.224907,0.137585,0.007204,0.000027,0.000000,0.110960,0.000025,0.103801,0.000757,0.002928,0.132439,0.073204,0.000463,0.002236,0.004150,0.110380,0.000004,0.117602,0.000485,0.000263,0.001155,0.000005,0.230455,0.000006,0.009314,0.000116,0.000000,0.028371,0.000241,0.029670,0.000874,0.024111,0.055775,0.069793,0.000919,0.002936,0.136313,0.530097,0.001234,0.000020,0.057308,0.000058,0.689048,0.064314,0.005383,0.029849,0.027798,0.000524,0.495852,0.001340,0.119105,0.485410,0.000928,0.202367,0.234737,0.054473,0.000002,0.356530,0.118887,0.028104,0.000594,0.222167,0.033355,0.057389,0.092215,0.004646,0.699112,0.000117,0.034153,0.099000,0.006247,0.075370,0.013156,0.667425,0.065956,0.011155,0.007207,0.061704,0.000722,0.168087,0.076328,0.000000,0.001975,0.261639,0.000084,0.012866,0.118124,0.108671,0.000000
